username, created_at, lng, lat, text
armin_safavi, Fri Apr 24 06:14:06 +0000 2020, -119.306608, 37.269176, @Keshvariali1 @Mr_Qman1 واقعا دردناک و زجر آوره ... خامنه ای و پوتین و مائوئیستها و کمونیستها و .... باید باهم به گورستون تاریخ سپرد 
resendez_briana, Fri Apr 24 06:13:59 +0000 2020, -98.540651, 29.417501, @LanceBass 11? 😂 
mycatcakeisbest, Fri Apr 24 06:14:06 +0000 2020, -122.630908, 45.536402, This will forever be my happy place. 
A_S_L_O, Fri Apr 24 06:14:06 +0000 2020, -111.498181, 28.969863, ¿Que tacos están abiertos? URGE 🚨 
RustyZimms, Fri Apr 24 06:14:07 +0000 2020, -73.948775, 40.655138, @joannasternberg bunches ❣️ 
micheleozuna, Fri Apr 24 06:14:07 +0000 2020, -111.001401, 31.192592, MALDITO AÑO NUEVOOO 
that_adrenaline, Fri Apr 24 06:14:07 +0000 2020, -73.645717, 40.725122, garbage &gt;&gt;&gt; charlie silver #bbhlisteningparty 💥❣️ 
RobTPhoto, Fri Apr 24 06:19:54 +0000 2020, -73.552871, 40.652444, https://t.co/cAzXU8O4NW 
JamesMDodge, Fri Apr 24 06:19:54 +0000 2020, -121.971926, 38.362844, @ryanrucker This. Is. My. Sentiment. Exactly. 
ItsKyleSeeley, Fri Apr 24 06:19:54 +0000 2020, -96.053431, 41.275721, Brett Favre watching the Packers draft a QB in the first round when they have a HOFer on the roster https://t.co/vg5iRTa3RH 
dapmeup_, Fri Apr 24 06:19:54 +0000 2020, -83.173867, 32.678207, Omg. 15.... years ago wtf 
mojobaal, Fri Apr 24 06:19:54 +0000 2020, -149.758794, 61.235042, @OneSpiked Funny thing is that I went hardcore AntiChristian. I have an Evil Tattoo on my left arm. Smoke weed rare… https://t.co/ygYnp8QR2z 
GlitterQueenGio, Fri Apr 24 06:19:54 +0000 2020, -121.879033, 36.596299, you’re foul for this... 
caraizamx, Fri Apr 24 06:19:54 +0000 2020, -106.568008, 31.452274, Lo más bello que existe en este planeta. @nicoleregnier11 https://t.co/LDEo9OCuOs 
Ms_Kushington, Fri Apr 24 06:19:54 +0000 2020, -77.014398, 38.898603, Same .... 
TheRealReSurge, Fri Apr 24 06:19:54 +0000 2020, -72.876826, 40.794681, LIVE 🔴#MLBTheShow20https://t.co/CPZBOY4gOcGrinding for 💎 Jackie and JorgeCome say hi 👋 ... Love you guys ❤️ https://t.co/wzVJOMvjl4 
bobrockmn, Fri Apr 24 06:19:54 +0000 2020, -115.223125, 36.232915, Verdammte Scheiße 
kenziroze, Fri Apr 24 06:19:54 +0000 2020, -115.135165, 36.060964, @leenarawk8 😭😘 
elishathemua, Fri Apr 24 06:19:55 +0000 2020, -89.876449, 32.571032, spend 2 hours on the phone with this man trying to figure out what happened last night 🤯 
justdyminmonet, Fri Apr 24 06:19:55 +0000 2020, -100.076888, 31.168893, i want my own boo. is that too much to ask for? 
brownbone_kee, Fri Apr 24 06:19:55 +0000 2020, -76.620482, 39.284713, Won’t catch me posting no niggaaa🤪🤗 
JayB_2015, Fri Apr 24 06:19:55 +0000 2020, -94.378332, 39.088004, “Every girl I had in the past was a lesson, wakin up alone everyday but I’m livin” 🍊 
featuringFool, Fri Apr 24 06:19:55 +0000 2020, -84.266174, 30.476216, 90 second plank nearly killed me 
tydzima, Fri Apr 24 06:19:55 +0000 2020, -82.442694, 27.996595, @Betty_Wolf @ryanstruyk @ScottAdamsSays It’s not everyday that NYC has more deaths from Coronavirus than every othe… https://t.co/EpNT1SHEve 
LookNthe_Miraa, Fri Apr 24 06:19:55 +0000 2020, -90.011008, 29.982601, i done spent over $700 today and i only been at work. that’s it 🤣 
Jhaiquez24, Fri Apr 24 06:19:55 +0000 2020, -82.985772, 39.994684, Who wanna FaceTime or text the kid? 
CashAppRecords, Fri Apr 24 06:19:56 +0000 2020, -90.011008, 29.982601, @friedgreentits 😂😂 
wonderwends, Fri Apr 24 06:19:56 +0000 2020, -117.887439, 33.739992, I miss sex. Dunno why 
nootherdev, Fri Apr 24 06:19:56 +0000 2020, -98.339928, 29.555818, My sleep schedule is spɹɐʍʞɔɐq af! Ugh, I wish I could crash like my wife once my head hits that pillow. 🙁 
edgmike_, Fri Apr 24 06:19:56 +0000 2020, -90.298421, 29.946373, 🐐! 
katelynwardaz, Fri Apr 24 06:19:56 +0000 2020, -111.738566, 33.295215, @taylorahaller @jonasbrothers https://t.co/TXa7kzCj5f 
CalvinShiny, Fri Apr 24 06:19:56 +0000 2020, -111.816725, 40.611638, @AkokAkok10 @needmoorhead @Bobby_JonesIII If big ten played any sort of defense they would be great. By it’s always these 45-40 typa games 
CeciliaReyesXO, Fri Apr 24 06:19:56 +0000 2020, -87.732013, 41.833585, Lmfaooo HOW DO PEOPLE THINK HE EVERRRR MAKES SENSE?!!!! 
K13supreme, Fri Apr 24 06:19:56 +0000 2020, -79.857363, 36.090397, @newera_44 honestly and y’all haven’t had that real string interior linemen in so long 
Orbe750, Fri Apr 24 06:19:57 +0000 2020, -118.072317, 33.830642, @andrew_lopeeezz @Queen_sagrie Bro I have hw due at 11:59, and I’m out here watching y’all beef it out 😂 
ChadMJordan23, Fri Apr 24 06:19:57 +0000 2020, -97.011168, 32.655678, I need to be laid up on a chest. 
Aahsinya, Fri Apr 24 06:19:57 +0000 2020, -90.011008, 29.982601, @lonniee_ee i liked ittt 
ccameronpitt, Fri Apr 24 06:19:57 +0000 2020, -83.173867, 32.678207, @KALIUCHIS u did that sis🔥 
desirae_baca, Fri Apr 24 06:19:57 +0000 2020, -117.462698, 34.108160, my fave breakin out so bad mane 
tampabayjen, Fri Apr 24 06:19:57 +0000 2020, -80.327999, 26.027890, @estevens0845 just watched crisis cops on @HBO This is an amazing documentary. Thank you guys for all you do!  My d… https://t.co/KtRnBgL4wC 
da_danieladame, Fri Apr 24 06:19:58 +0000 2020, -106.417430, 31.793368, @AlexThicccc I know you did NOT just say forget Kali Uchis 
itsShawntice, Fri Apr 24 06:19:58 +0000 2020, -83.291486, 42.399026, @PapiChuIo friend.... it’s definitely chicken 
a_yelii, Fri Apr 24 06:19:58 +0000 2020, -118.411907, 34.020789, 0-100 real quick js 👀 lol 
rodriguezzz_805, Fri Apr 24 06:19:59 +0000 2020, -119.165389, 34.181956, I stopped lying about my age a long time ago me vale riata alv tengo 17 años 👶🏼 
realLilKF, Fri Apr 24 06:19:59 +0000 2020, -84.539813, 39.137038, What I went through in my last relationship I wouldn’t wish on my worst enemy. That shit will change your whole pro… https://t.co/wcuBdccz9S 
GreyCambions, Fri Apr 24 06:19:59 +0000 2020, -121.300425, 37.980826, https://t.co/icipm5VWsr 
_zellers, Fri Apr 24 06:19:59 +0000 2020, -96.291649, 30.585471, Drink a little more or go to bed 🤔 
solsticefrog, Fri Apr 24 06:19:59 +0000 2020, -121.311582, 44.059938, @Abbybapple :(((((( 
parkercherry47, Fri Apr 24 06:19:59 +0000 2020, -102.344087, 31.873838, It’s been a horrible night for nfl rookie girlfriends 😂😅 
Aarunthat, Fri Apr 24 06:19:59 +0000 2020, -74.024507, 40.790512, que malo que te dejaste 
Cassperloc, Fri Apr 24 06:19:59 +0000 2020, -115.135165, 36.060964, AVAILABLE FOR DL &amp; STREAMING ON ALL PLATFORMS‼️ 🔥🎶 GRRRRRRR #REALTHUGMUSIC #THUGBIBLE #THUGLIFE #LIONFOOD… https://t.co/V1ZQmqmhmO 
Lustgawd_, Fri Apr 24 06:19:59 +0000 2020, -73.948775, 40.655138, @_millimeaa Thanks luv 🥺🦋 
CoachPier, Fri Apr 24 06:19:59 +0000 2020, -83.574671, 41.656590, @Dcroley1994 Wilson. 
dennispastorizo, Fri Apr 24 06:19:59 +0000 2020, -118.411907, 34.020789, Night owls, here's a lil' virtual fiesta🍹🍹🍹 for you to enjoy with @broke 's @jaimecamil : https://t.co/DhcDWUjpr8… https://t.co/FdUU7zlCpK 
marc13anthonyy, Fri Apr 24 06:19:59 +0000 2020, -119.782465, 36.786042, @_abbbby15 
Yoinxx, Fri Apr 24 06:19:59 +0000 2020, -96.927022, 42.781104, 🥺🥺🥺 
kenallenspull, Fri Apr 24 06:20:00 +0000 2020, -118.411907, 34.020789, https://t.co/pk5RDPiQ3W 
AubreyNexus, Fri Apr 24 06:20:00 +0000 2020, -83.963842, 35.982470, @AHotBowlofShoup I'll make you one right now c: 
Asap__RaJ, Fri Apr 24 06:20:00 +0000 2020, -121.796444, 37.985661, Stop the cap I ain’t that old 
MasKubotaUltra, Fri Apr 24 06:20:00 +0000 2020, -121.879033, 36.596299, @KidCudi Those Koreans call themselves "Cho-sen". "Cho-sen" means "Korean" in Korea. Japanese call Koreans, "Kankokujin". Mas 
candi72447, Fri Apr 24 06:19:58 +0000 2020, -92.131274, 34.751936, He brightens my nights. 
KanyePodcast, Fri Apr 24 06:20:01 +0000 2020, -97.754724, 30.323346, That feeling when you drive somewhere and no one fucking tries to kill you by making a left turn when they shouldn’t https://t.co/RgCjZ1FeOg 
gabbysimoneeee, Fri Apr 24 06:20:01 +0000 2020, -92.061177, 30.206079, @1TGordon Thanks girl! 
nardacastrol, Fri Apr 24 06:20:01 +0000 2020, -103.233130, 25.244223, antes veía diario a las personas que mas quiero y neta creo que no lo supe valorar 
garzaaa8_, Fri Apr 24 06:20:01 +0000 2020, -95.158936, 29.668301, &lt;3 for a tbh 😙 
HurricaneEve81, Fri Apr 24 06:20:01 +0000 2020, -122.578017, 47.731958, Visibly ill Donald Trump gasps and stumbles his way through Rose Garden national emergency announcement… https://t.co/4sKeNcp5eQ 
TheJ547, Fri Apr 24 06:20:01 +0000 2020, -86.441236, 39.766555, I’m sure you can see the screen is shattered. Why is it shattered you ask? I’ll tell you, My dearest Bradee decided… https://t.co/HvwJ2WHQ8l 
backtrvck, Fri Apr 24 06:20:01 +0000 2020, -110.915573, 32.189391, @andureasharlene aw this is so cute of you to hype him up 🥺🙌 
snowandcola, Fri Apr 24 06:19:58 +0000 2020, -118.411907, 34.020789, Pero ako lang ba naiyak habang kinukwento ni Dj yun nanay at anak na may kariton na tinulungan nya? 💔❤️Mabuti tal… https://t.co/AwlgMuYkre 
honeyvuee, Fri Apr 24 06:20:02 +0000 2020, -97.285913, 32.779967, let me stop playing fr and focus 
princess_allyyy, Fri Apr 24 06:20:02 +0000 2020, -87.010551, 34.580925, Codine runneth over on my nightstand 💜 
EDSNEWYORK, Fri Apr 24 06:20:02 +0000 2020, -73.968542, 40.780709, @laradiodelsur @NicolasMaduro Los sectores oficialistas?aprovechas la pandemia para seguir en tu destrucción. 
BbwEntertainmt, Fri Apr 24 06:20:02 +0000 2020, -83.099288, 42.352787, My friend was just telling me she wanna get this toy. No thanks. Dis tew much 
HaysLife4, Fri Apr 24 06:19:58 +0000 2020, -80.846785, 35.209059, @mallee_chris_24 That’s right... low key lame as hell 
_RKTweets, Fri Apr 24 06:20:02 +0000 2020, -122.818486, 49.111519, @byunsanas Ekta kapoor -INSTA PAGE !! TV FRATERNITYFIGHTS AGAINST CORONA 
after7pm, Fri Apr 24 06:20:02 +0000 2020, -73.849441, 40.850347, Well dammm🌡🌡 
That1Witch_, Fri Apr 24 06:20:02 +0000 2020, -121.796444, 37.985661, Why do I constantly torture myself and watch mukbang and ASMR videos when I’m hungry 😭😂 
CreoleBabyBritt, Fri Apr 24 06:20:02 +0000 2020, -76.362276, 37.050897, @WhoIsDommie It's not the only liquid available to glug https://t.co/M1GNsGyzcO 
moutoncovewx, Fri Apr 24 06:20:02 +0000 2020, -92.218675, 29.875016, 63.1F (Feels: 66.2F) - Humidity: 94% - Wind: 0.0mph NE - Gust: 0.0mph - Pressure: 29.937in #weather https://t.co/75yzNJ23Eh 
duckinugly, Fri Apr 24 06:20:02 +0000 2020, -87.732013, 41.833585, @darealjeansmith Like wtf!! 
SeoltangSteph, Fri Apr 24 06:20:02 +0000 2020, -115.223125, 36.232915, People stop commenting. I’m having a moment with yoongi and ur ruining itnakwdjsjaj 
godsgift1127, Fri Apr 24 06:20:02 +0000 2020, -81.705467, 41.495940, @xoxo__Nya @AmourYonnaa Them mf take a month to send yo shit and with the Carona it might be longer 
KamenLovesYou, Fri Apr 24 06:20:02 +0000 2020, -100.076888, 31.168893, I feel like being a good guy is bad and being bad is good look at you dicks oh i dont wanna be a dick 
datphatgurl, Fri Apr 24 06:20:02 +0000 2020, -87.732013, 41.833585, “you can look me in my eyes see the demon in me” that nigga want his victims to see him🤣🤣 
caidanisdead, Fri Apr 24 06:20:02 +0000 2020, -74.188035, 40.001340, @playboicarti whole lotta cap 
kingkeith9, Fri Apr 24 06:20:03 +0000 2020, -97.135638, 32.701850, Passed on queen and love but with injuries and shi i understand kinda now 
mark_dashark15, Fri Apr 24 06:20:03 +0000 2020, -97.432425, 27.737151, In pursuit of a tagged red (CCA TX STAR) may not happen anytime soon but I have high hopes for the years to come. 🐟🧢 
JerwardA, Fri Apr 24 06:20:03 +0000 2020, -117.104989, 32.810012, Sometimes you just need a better view to see your worth 💯 
jpanzer, Fri Apr 24 06:20:03 +0000 2020, -122.081442, 37.396853, @Denham0001 @CNN “Paint your hopes”?  Translate not working well tonight, tovarisch? 
DracoBanks, Fri Apr 24 06:20:03 +0000 2020, -87.732013, 41.833585, yea and possibly 
daffytoosus, Fri Apr 24 06:20:03 +0000 2020, -78.837021, 35.756189, i just know my crush can sing. i’m tryna see that pisces moon in action 
amayacolonn, Fri Apr 24 06:20:03 +0000 2020, -118.411907, 34.020789, @BrookeSquad Regular!!! I haven’t tried any other 
jsadoian, Fri Apr 24 06:20:03 +0000 2020, -122.435979, 37.770657, @chriskchambers I was just about to mainline some Pine-Sol myself. Not only will I spit shine my lungs, my breath w… https://t.co/3A9PQIWgG2 
shaisantanaa, Fri Apr 24 06:20:04 +0000 2020, -80.294893, 26.156619, yb new shit mid 
GoldTheTrapper, Fri Apr 24 06:20:04 +0000 2020, -79.272570, 43.629311, @candymanspace @bluajah_ I NEVER SAY THT 😭 
alanis_lexi, Fri Apr 24 06:20:04 +0000 2020, -117.320879, 33.226316, My cousins on Snapchat 🙄 SLACKIIINNNNN @GraizonAlaniz10 @Mel_Money06 
minervasotto, Fri Apr 24 06:20:04 +0000 2020, -118.131964, 34.177310, La gente que lava los trastes y deja el lavaplatos sucio, why, ¿no tienen sentido común de limpieza? 
FabioMaciel, Fri Apr 24 06:20:04 +0000 2020, -73.723025, 45.557830, Olha Manu, você é linda e perfeita, to muito feliz de vc estar na final, mas agora minha torcida é pra Thelma. #bbb #ForaBabu 💜 
Chukuemeka18, Fri Apr 24 06:20:04 +0000 2020, -122.362414, 37.948843, @mistrustme1 @Dharkneeds Sounds delicious👅 
everylotnyc, Fri Apr 24 06:20:04 +0000 2020, -73.854730, 40.896810, 712 East 237th Street, the Bronx https://t.co/ZduWlJcHrD 
sunnkissedhoney, Fri Apr 24 06:20:05 +0000 2020, -121.873730, 37.331159, @TheBlackTCK @LamarVibs @Koolzai I didn’t say she stole tho...? 
LaLaTheeFreak, Fri Apr 24 06:20:05 +0000 2020, -83.173867, 32.678207, Hella me 
owlbare, Fri Apr 24 06:20:05 +0000 2020, -122.194398, 47.481598, Such a great game tonight. I'm still reeling. Therapy was shit earlier and I had a hard time bouncing back. First h… https://t.co/wxCOnE6aLA 
amiramonae_, Fri Apr 24 06:20:05 +0000 2020, -74.184848, 40.734494, like fr im irked bad 
sdrigguhs, Fri Apr 24 06:20:05 +0000 2020, -90.178629, 30.001244, ozarka is the best water &amp; if you disagree you straight trippin 
idkaaronnnn, Fri Apr 24 06:20:05 +0000 2020, -119.374334, 35.591719, @alysssaaa_t You on the nite? 
__sogolden, Fri Apr 24 06:20:06 +0000 2020, -95.432215, 29.022915, Our really cute picture of us crying at Lovebug got deleted (thanks a lot ap*le) BUT we FaceTimed &amp; watched… https://t.co/eLeDdaTsuw 
bouvydee, Fri Apr 24 06:20:06 +0000 2020, -80.546916, 43.482152, There’s me (a broke loud mouth) on a very famous MUA Youtube page for the first time... wondering why?! Irritated a… https://t.co/BKVlXnxzbj 
JadedHope15, Fri Apr 24 06:20:06 +0000 2020, -119.782465, 36.786042, I’m drinking tomorrow. 
IThinkImFred, Fri Apr 24 06:20:06 +0000 2020, -83.574671, 41.656590, But lastly “TANIS”. A podcast, following Nic Silver, in his quest to possibly find the last mystery. A enigmatic, i… https://t.co/wxONgmMC84 
itsbrireid, Fri Apr 24 06:20:06 +0000 2020, -118.411907, 34.020789, It’s smells like the beach outside rn and I’m here for it 
PartyInMyCOOCH, Fri Apr 24 06:20:07 +0000 2020, -76.955799, 38.960842, I need a new xl bonnet 
Jmhnole79, Fri Apr 24 06:20:07 +0000 2020, -84.266174, 30.476216, @bgedits1 Always!! So glad I had you do that picture of him... that is such a treasure to him!!  Too fun meeting you that night!! 🥰 
Goal__Diggah, Fri Apr 24 06:20:07 +0000 2020, -75.117998, 40.004866, Music is everything 
freaksofthe6, Fri Apr 24 06:20:07 +0000 2020, -79.272570, 43.629311, 😍😍😍😍 
alexisroth10319, Fri Apr 24 06:20:07 +0000 2020, -87.823913, 41.963744, @clarejouglard So? I watched a YouTube video on how to build a house doesn’t mean I should do it 
shawnjamaal, Fri Apr 24 06:20:07 +0000 2020, -77.493170, 37.529883, @Steph_Marie_Cee What if he likes crazy then what ? 
SpadeHarris, Fri Apr 24 06:20:07 +0000 2020, -75.117998, 40.004866, @SeanRossSapp Good... 
KingDay__, Fri Apr 24 06:20:07 +0000 2020, -82.672903, 27.795720, @datbig_HE I actually thought the patriots were gonna pick him. It made sense in my mind. Same with the Saints 
unacipota, Fri Apr 24 06:20:07 +0000 2020, -105.999107, 35.656551, BRUH WE CRASHED YOUTUBE AGAIN 
AguilarRoyals, Fri Apr 24 06:20:07 +0000 2020, -96.991828, 33.042437, @gailmc3697 @TeamTrump @realDonaldTrump Such idiocy🙄 quid pro quo joe- cant keep his hands to himself- likes to pid… https://t.co/5MyY14uOvB 
mxllysue, Fri Apr 24 06:20:08 +0000 2020, -84.433106, 33.767195, @KiyaShaco Dats perfectly fine 
teeetalk2em, Fri Apr 24 06:20:08 +0000 2020, -97.753840, 31.079307, a man who stands for nothing will fall for everything 
stephanierlene, Fri Apr 24 06:20:08 +0000 2020, -118.411907, 34.020789, I deeply miss live music. 
alabamarealdeal, Fri Apr 24 06:20:08 +0000 2020, -86.830644, 33.220769, @Begreat_20 @CoachDanLanning @KirbySmartUGA @Flyguy2stackz @tysoncampbell_ @GeorgiaFootball Crimson Red would look… https://t.co/T8dqlkWWo8 
joe_bbj, Fri Apr 24 06:20:08 +0000 2020, -121.873730, 37.331159, 7 positions for 70 minutes 
_titoo18, Fri Apr 24 06:20:09 +0000 2020, -95.446486, 29.838495, @JeshusChrist @Fv_bs9 @isaac_galeno 
juan86906008, Fri Apr 24 06:20:09 +0000 2020, -99.454676, 27.532077, @spicytequilaa I am 
Jenny50717509, Fri Apr 24 06:20:09 +0000 2020, -93.606369, 41.576437, @timspencer1 @arawnsley @mrjamesob Don't forget the chips. 
Thomas_Hughes__, Fri Apr 24 06:20:09 +0000 2020, -111.560519, 33.198235, @tunnelstakes Isaiah 54:17 
fallenange1234, Fri Apr 24 06:20:09 +0000 2020, -87.732013, 41.833585, 🤣🤣🤣🤣🤣🤣🤣🤣 
BebeOsFresno, Fri Apr 24 06:20:09 +0000 2020, -119.800854, 36.757273, Vintage Bellagio crystal necklace.  How can I describe it, stones have swirls of purple and blue with an iridescent… https://t.co/7vYjn6kUwE 
metzkergabriela, Fri Apr 24 06:20:09 +0000 2020, -74.184848, 40.734494, eu amo a rafa mas eh fora rafa 
AMPARADOXXX, Fri Apr 24 06:20:09 +0000 2020, -95.446486, 29.838495, I think ima love you if I fuck you any more 🥴 
B3aUtY_Kill3r88, Fri Apr 24 06:20:09 +0000 2020, -108.843674, 35.070121, 😔😔😔😔 https://t.co/YiBT4NlENj 
hndos_94, Fri Apr 24 06:20:10 +0000 2020, -87.732013, 41.833585, أخيرًا فعالية بلحق عليها بس ايش فيه معلق ! https://t.co/i4W0PEwDbV 
missburger, Fri Apr 24 06:20:10 +0000 2020, -100.293591, 25.641718, @_Gael_Perez_ @m_xr_ix AJajajahajajaj 
monwalter_, Fri Apr 24 06:20:10 +0000 2020, -92.061177, 30.206079, “In light of Covid-19, a Virtual Ceremony....” 
GoldBlooded79, Fri Apr 24 06:20:10 +0000 2020, -97.188596, 31.455330, I wonder how many Niner fans had to remove any form of “CeeDee" from their twitter handles tonight. 😂 
DeezyBlancoo, Fri Apr 24 06:20:10 +0000 2020, -93.809434, 32.461107, Fine ass 🥴😌 
Jasongranadoss, Fri Apr 24 06:20:10 +0000 2020, -97.114771, 33.202495, I have an exam tomorrow... umm I haven’t studied. goodnight twitter 
